"covariateId","covariateName","analysisId","conceptId","covariateValue"
4127726210,"condition_era group during day -365 through 0 days relative to index: Functional disorder of penis",210,4127726,-0.245329051215856
19022486304,"drug_exposure during day -30 through 0 days relative to index: Hydrochlorothiazide 12.5 MG Oral Capsule",304,19022486,-0.244196807775192
19080129304,"drug_exposure during day -30 through 0 days relative to index: Lisinopril 20 MG Oral Tablet",304,19080129,-0.243641675996082
3019069702,"measurement during day -365 through 0 days relative to index: Monocytes %",702,3019069,0.242333419701973
4300116210,"condition_era group during day -365 through 0 days relative to index: Squamous neoplasm of surface epithelium",210,4300116,-0.242077598725131
4079975212,"condition_era group during day -30 through 0 days relative to index: Congenital malformation",212,4079975,0.241472524759523
4337893502,"procedure_occurrence during day -365 through 0 days relative to index: Attention to catheter",502,4337893,-0.241431400275707
19023563304,"drug_exposure during day -30 through 0 days relative to index: Simvastatin 80 MG Oral Tablet",304,19023563,-0.241302464746275
261880102,"condition_occurrence during day -365 through 0 days relative to index: Atelectasis",102,261880,-0.240541588332563
2313637504,"procedure_occurrence during day -30 through 0 days relative to index: Determination of refractive state",504,2313637,-0.240037141469359
1348265410,"drug_era group during day -365 through 0 days relative to index: anastrozole",410,1348265,-0.238264145233099
319034212,"condition_era group during day -30 through 0 days relative to index: Hypertensive heart disease without congestive heart failure",212,319034,-0.236945857879259
2212508702,"measurement during day -365 through 0 days relative to index: pH; body fluid, not otherwise specified",702,2212508,0.236074115383182
2617229502,"procedure_occurrence during day -365 through 0 days relative to index: Trimming of dystrophic nails, any number",502,2617229,0.235933287556425
1545958412,"drug_era group during day -30 through 0 days relative to index: atorvastatin",412,1545958,-0.234044408935147
40164929304,"drug_exposure during day -30 through 0 days relative to index: Metformin hydrochloride 500 MG Oral Tablet",304,40164929,-0.232026422276876
441830102,"condition_occurrence during day -365 through 0 days relative to index: Disorder of fluid AND/OR electrolyte",102,441830,-0.230604947981065
2211839502,"procedure_occurrence during day -365 through 0 days relative to index: Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, onl",502,2211839,0.229266084982842
2313636504,"procedure_occurrence during day -30 through 0 days relative to index: Ophthalmological services: medical examination and evaluation, with initiation or continuation of diagnostic and treatment program; comprehensive, established patient, 1 or more visits",504,2313636,-0.227344025382821
1308251304,"drug_exposure during day -30 through 0 days relative to index: Lisinopril 5 MG Oral Tablet",304,1308251,-0.225383242720895
1742258302,"drug_exposure during day -365 through 0 days relative to index: Levofloxacin 500 MG Oral Tablet [Levaquin]",302,1742258,0.225343979623126
2212416702,"measurement during day -365 through 0 days relative to index: Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)",702,2212416,0.225030799104774
956874410,"drug_era group during day -365 through 0 days relative to index: Furosemide",410,956874,0.224614382034329
4102183102,"condition_occurrence during day -365 through 0 days relative to index: Borderline glaucoma",102,4102183,-0.224416175074574
437312212,"condition_era group during day -30 through 0 days relative to index: Bleeding",212,437312,0.223987863357559
253717210,"condition_era group during day -365 through 0 days relative to index: Secondary malignant neoplasm of respiratory tract",210,253717,-0.223980090117743
2614660802,"observation during day -365 through 0 days relative to index: Als specialized service disposable supplies; iv drug therapy",802,2614660,0.222484097976099
4029816212,"condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of the cardiovascular system",212,4029816,0.220870904240155
441838210,"condition_era group during day -365 through 0 days relative to index: Personality disorder",210,441838,-0.220576597271849
6003,"age group: 30-34",3,0,-0.219811963755447
40664566502,"procedure_occurrence during day -365 through 0 days relative to index: Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluvirin)",502,40664566,-0.219739895704388
4155285210,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of central nervous system",210,4155285,0.219371971628113
4306780502,"procedure_occurrence during day -365 through 0 days relative to index: Gynecologic examination",502,4306780,-0.219081261352801
439928210,"condition_era group during day -365 through 0 days relative to index: Gangrenous disorder",210,439928,0.215560703067202
321042104,"condition_occurrence during day -30 through 0 days relative to index: Cardiac arrest",104,321042,0.215122160235309
443580212,"condition_era group during day -30 through 0 days relative to index: Systolic heart failure",212,443580,-0.214808304001882
4176794210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of cardiovascular structure of trunk",210,4176794,0.213607423374066
4261206504,"procedure_occurrence during day -30 through 0 days relative to index: Subsequent stage of staged operation",504,4261206,-0.213497522456126
1539463304,"drug_exposure during day -30 through 0 days relative to index: Simvastatin 10 MG Oral Tablet",304,1539463,-0.212862087362838
443392210,"condition_era group during day -365 through 0 days relative to index: Malignant neoplastic disease",210,443392,0.212012247508252
40488964210,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of connective tissue",210,40488964,0.210173076752616
19023636304,"drug_exposure during day -30 through 0 days relative to index: Citalopram 20 MG Oral Tablet",304,19023636,-0.210025219317986
434894102,"condition_occurrence during day -365 through 0 days relative to index: Acute posthemorrhagic anemia",102,434894,-0.208502089420532
798874410,"drug_era group during day -365 through 0 days relative to index: Clonazepam",410,798874,0.208480827822651
4152350210,"condition_era group during day -365 through 0 days relative to index: Burping",210,4152350,0.208121390160124
2314281502,"procedure_occurrence during day -365 through 0 days relative to index: Application of a modality to 1 or more areas; ultrasound, each 15 minutes",502,2314281,-0.207953581763296
40231925304,"drug_exposure during day -30 through 0 days relative to index: Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet",304,40231925,-0.207916649683847
3003,"age group: 15-19",3,0,-0.207671512184366
766814412,"drug_era group during day -30 through 0 days relative to index: quetiapine",412,766814,-0.20513695159594
4319325102,"condition_occurrence during day -365 through 0 days relative to index: Acquired deformity of trunk",102,4319325,-0.204784014934072
19071700304,"drug_exposure during day -30 through 0 days relative to index: Insulin Glargine 100 UNT/ML Injectable Solution [Lantus]",304,19071700,-0.20473208087994
715965302,"drug_exposure during day -365 through 0 days relative to index: Escitalopram 10 MG Oral Tablet [Lexapro]",302,715965,0.204513667717734
2414398504,"procedure_occurrence during day -30 through 0 days relative to index: Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: A detailed history; A detailed examination; Medical decision making of moderate complexity. Counseling and/o",504,2414398,-0.20362578144719
2314118502,"procedure_occurrence during day -365 through 0 days relative to index: Needle electromyography; 1 extremity with or without related paraspinal areas",502,2314118,0.203248526639959
320420210,"condition_era group during day -365 through 0 days relative to index: Vitreous degeneration",210,320420,-0.202842651573853
45892419410,"drug_era group during day -365 through 0 days relative to index: Gentamicin",410,45892419,0.202735175106582
2514456504,"procedure_occurrence during day -30 through 0 days relative to index: Initial nursing facility care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordina",504,2514456,-0.202592101028096
4060705802,"observation during day -365 through 0 days relative to index: Body mass index 25-29 - overweight",802,4060705,-0.202022280465774
2720560502,"procedure_occurrence during day -365 through 0 days relative to index: Travel allowance one way in connection with medically necessary laboratory specimen collection drawn from home bound or nursing home bound patient; prorated trip charge",502,2720560,-0.201477750934986
2211485502,"procedure_occurrence during day -365 through 0 days relative to index: Radiologic examination; tibia and fibula, 2 views",502,2211485,-0.201161316105215
80767102,"condition_occurrence during day -365 through 0 days relative to index: Breast lump",102,80767,-0.201067404784825
81902104,"condition_occurrence during day -30 through 0 days relative to index: Urinary tract infectious disease",104,81902,-0.20063304346622
19005965302,"drug_exposure during day -365 through 0 days relative to index: Ondansetron 4 MG Disintegrating Oral Tablet",302,19005965,-0.200349507879513
4189293212,"condition_era group during day -30 through 0 days relative to index: Vascular disorder of lower extremity",212,4189293,-0.199820512934848
19071430302,"drug_exposure during day -365 through 0 days relative to index: pantoprazole 40 MG Delayed Release Oral Tablet [Protonix]",302,19071430,0.199784288198233
4273948210,"condition_era group during day -365 through 0 days relative to index: Finding related to ability to mobilize",210,4273948,-0.198802071096802
40481762210,"condition_era group during day -365 through 0 days relative to index: Hemiplegia as late effect of cerebrovascular disease",210,40481762,-0.198615138697452
443432210,"condition_era group during day -365 through 0 days relative to index: Impaired cognition",210,443432,-0.198588580424478
1308221304,"drug_exposure during day -30 through 0 days relative to index: Lisinopril 40 MG Oral Tablet",304,1308221,-0.198174988949055
42903228302,"drug_exposure during day -365 through 0 days relative to index: Fentanyl 0.05 MG/HR Transdermal System",302,42903228,0.197581519109097
4306780504,"procedure_occurrence during day -30 through 0 days relative to index: Gynecologic examination",504,4306780,-0.19667943906923
19018787302,"drug_exposure during day -365 through 0 days relative to index: Allopurinol 300 MG Oral Tablet",302,19018787,0.196571172483564
4030518210,"condition_era group during day -365 through 0 days relative to index: Renal impairment",210,4030518,0.196492129531431
436953102,"condition_occurrence during day -365 through 0 days relative to index: Continuous chronic alcoholism",102,436953,0.195640815417048
4103192212,"condition_era group during day -30 through 0 days relative to index: Myocardial lesion",212,4103192,0.195373641345272
2614670804,"observation during day -30 through 0 days relative to index: Ambulance service, basic life support, emergency transport (bls-emergency)",804,2614670,0.194839091156553
4248028210,"condition_era group during day -365 through 0 days relative to index: Supraventricular arrhythmia",210,4248028,-0.194786114733453
8507001,"gender = MALE",1,8507,0.192560754377412
443580102,"condition_occurrence during day -365 through 0 days relative to index: Systolic heart failure",102,443580,-0.192096071596449
81611210,"condition_era group during day -365 through 0 days relative to index: Diverticular disease of colon",210,81611,-0.191930496296305
42708384302,"drug_exposure during day -365 through 0 days relative to index: Digoxin 0.25 MG Oral Tablet [Digox]",302,42708384,0.191759157356476
